zip_code,city,state_name,state_code,latitude,longitude
2575,Täuffelen,Canton de Berne,BE,47.0621,7.1957
2575,Hagneck,Canton de Berne,BE,47.0532,7.1872
2575,Gerolfingen,Canton de Berne,BE,47.0759,7.2001
2576,Lüscherz,Canton de Berne,BE,47.0441,7.1615
2577,Siselen BE,Canton de Berne,BE,47.0325,7.196
2577,Finsterhennen,Canton de Berne,BE,47.0206,7.1792
3035,Frieswil,Canton de Berne,BE,46.9924,7.2934
3036,Detligen,Canton de Berne,BE,46.994,7.268
3053,Lätti,Canton de Berne,BE,47.038,7.4314
3054,Schüpfen,Canton de Berne,BE,47.0358,7.3733
3225,Müntschemier,Canton de Berne,BE,46.9949,7.1464
3226,Treiten,Canton de Berne,BE,47.0062,7.1656
3232,Ins,Canton de Berne,BE,47.0025,7.1093
3233,Tschugg,Canton de Berne,BE,47.0239,7.0779
3234,Vinelz,Canton de Berne,BE,47.0326,7.1188
3235,Erlach,Canton de Berne,BE,47.0468,7.104
3236,Gampelen,Canton de Berne,BE,46.9964,7.0593
3237,Brüttelen,Canton de Berne,BE,47.024,7.1512
3238,Gals,Canton de Berne,BE,47.0339,7.0563
3250,Lyss,Canton de Berne,BE,47.0763,7.3152
3251,Ruppoldsried,Canton de Berne,BE,47.0904,7.4271
3251,Wengi b. Büren,Canton de Berne,BE,47.0861,7.3954
3252,Worben,Canton de Berne,BE,47.0991,7.2968
3255,Rapperswil BE,Canton de Berne,BE,47.0662,7.4111
3256,Bangerten b. Dieterswil,Canton de Berne,BE,47.0563,7.447
3256,Seewil,Canton de Berne,BE,47.0463,7.4108
3256,Dieterswil,Canton de Berne,BE,47.0503,7.4305
3257,Ammerzwil BE,Canton de Berne,BE,47.0736,7.3425
3257,Grossaffoltern,Canton de Berne,BE,47.0711,7.3652
3262,Suberg,Canton de Berne,BE,47.0559,7.3389
3263,Büetigen,Canton de Berne,BE,47.106,7.338
3264,Diessbach b. Büren,Canton de Berne,BE,47.1044,7.3639
3266,Wiler b. Seedorf,Canton de Berne,BE,47.0494,7.3209
3267,Seedorf BE,Canton de Berne,BE,47.0265,7.3231
3268,Lobsigen,Canton de Berne,BE,47.0187,7.2998
3270,Aarberg,Canton de Berne,BE,47.0461,7.2829
3271,Radelfingen b. Aarberg,Canton de Berne,BE,47.0186,7.2729
3272,Epsach,Canton de Berne,BE,47.0704,7.2201
3272,Walperswil,Canton de Berne,BE,47.0522,7.2238
3273,Kappelen,Canton de Berne,BE,47.0713,7.2744
3274,Hermrigen,Canton de Berne,BE,47.0814,7.2408
3274,Bühl b. Aarberg,Canton de Berne,BE,47.067,7.2465
3274,Merzligen,Canton de Berne,BE,47.0873,7.2537
3282,Bargen BE,Canton de Berne,BE,47.0362,7.2449
3283,Niederried b. Kallnach,Canton de Berne,BE,47.0063,7.2314
3283,Kallnach,Canton de Berne,BE,47.0166,7.2168
3292,Busswil BE,Canton de Berne,BE,47.0995,7.3211
3293,Dotzigen,Canton de Berne,BE,47.1242,7.3479
3294,Meienried,Canton de Berne,BE,47.1372,7.3417
3294,Büren an der Aare,Canton de Berne,BE,47.1417,7.3701
3295,Rüti b. Büren,Canton de Berne,BE,47.1513,7.4113
3296,Arch,Canton de Berne,BE,47.1656,7.4342
3297,Leuzigen,Canton de Berne,BE,47.1709,7.4666
3298,Oberwil b. Büren,Canton de Berne,BE,47.1307,7.4114
3360,Herzogenbuchsee,Canton de Berne,BE,47.1946,7.7138
3362,Niederönz,Canton de Berne,BE,47.1861,7.684
3363,Oberönz,Canton de Berne,BE,47.1739,7.6887
3365,Grasswil,Canton de Berne,BE,47.1408,7.669
3365,Seeberg,Canton de Berne,BE,47.159,7.6643
3366,Bollodingen,Canton de Berne,BE,47.1659,7.7047
3366,Bettenhausen,Canton de Berne,BE,47.1743,7.7128
3367,Ochlenberg,Canton de Berne,BE,47.1535,7.7421
3367,Thörigen,Canton de Berne,BE,47.173,7.7307
3368,Bleienbach,Canton de Berne,BE,47.1822,7.7569
3372,Wanzwil,Canton de Berne,BE,47.199,7.6916
3373,Heimenhausen,Canton de Berne,BE,47.2137,7.6969
3373,Röthenbach Herzogenbuchsee,Canton de Berne,BE,47.2067,7.6833
3374,Wangenried,Canton de Berne,BE,47.2177,7.659
3375,Inkwil,Canton de Berne,BE,47.2035,7.6665
3376,Berken,Canton de Berne,BE,47.2256,7.7055
3376,Graben,Canton de Berne,BE,47.2183,7.7205
3377,Walliswil b. Wangen,Canton de Berne,BE,47.2271,7.6835
3380,Wangen an der Aare,Canton de Berne,BE,47.2315,7.6515
3380,Walliswil b. Niederbipp,Canton de Berne,BE,47.2362,7.6953
3464,Schmidigen-Mühleweg,Canton de Berne,BE,47.0939,7.7377
3475,Hermiswil,Canton de Berne,BE,47.1558,7.6998
3475,Riedtwil,Canton de Berne,BE,47.1411,7.6927
3476,Oschwand,Canton de Berne,BE,47.137,7.7217
4536,Attiswil,Canton de Berne,BE,47.2527,7.611
4537,Wiedlisbach,Canton de Berne,BE,47.2459,7.6517
4538,Oberbipp,Canton de Berne,BE,47.254,7.6776
4539,Farnern,Canton de Berne,BE,47.2705,7.6104
4539,Rumisberg,Canton de Berne,BE,47.2716,7.6346
4704,Wolfisberg,Canton de Berne,BE,47.2771,7.6586
4704,Niederbipp,Canton de Berne,BE,47.2662,7.7037
4900,Langenthal,Canton de Berne,BE,47.2158,7.7946
4901,Langenthal,Canton de Berne,BE,47.2153,7.7961
4911,Schwarzhäusern,Canton de Berne,BE,47.2557,7.7669
4912,Aarwangen,Canton de Berne,BE,47.2357,7.7643
4913,Bannwil,Canton de Berne,BE,47.2385,7.7303
4914,Roggwil BE,Canton de Berne,BE,47.2366,7.8185
4916,Untersteckholz,Canton de Berne,BE,47.2069,7.844
4917,Melchnau,Canton de Berne,BE,47.1771,7.856
4917,Busswil b. Melchnau,Canton de Berne,BE,47.1876,7.8295
4919,Reisiswil,Canton de Berne,BE,47.1613,7.8424
4922,Bützberg,Canton de Berne,BE,47.215,7.7442
4922,Thunstetten,Canton de Berne,BE,47.1991,7.7478
4923,Wynau,Canton de Berne,BE,47.256,7.8048
4924,Obersteckholz,Canton de Berne,BE,47.2019,7.8254
4932,Gutenburg,Canton de Berne,BE,47.1822,7.7998
4932,Lotzwil,Canton de Berne,BE,47.1902,7.7922
4933,Rütschelen,Canton de Berne,BE,47.1712,7.7709
4934,Madiswil,Canton de Berne,BE,47.1618,7.8111
4935,Leimiswil,Canton de Berne,BE,47.1489,7.7657
4936,Kleindietwil,Canton de Berne,BE,47.1423,7.791
4937,Ursenbach,Canton de Berne,BE,47.13,7.7644
4938,Rohrbach,Canton de Berne,BE,47.1331,7.811
4938,Rohrbachgraben,Canton de Berne,BE,47.113,7.803
4942,Walterswil BE,Canton de Berne,BE,47.1064,7.7747
4943,Oeschenbach,Canton de Berne,BE,47.1105,7.7463
4944,Auswil,Canton de Berne,BE,47.1358,7.8383
4950,Huttwil,Canton de Berne,BE,47.1098,7.8546
4952,Eriswil,Canton de Berne,BE,47.0707,7.8587
4953,Schwarzenbach (Huttwil),Canton de Berne,BE,47.1023,7.826
4954,Wyssachen,Canton de Berne,BE,47.0732,7.8216
4955,Gondiswil,Canton de Berne,BE,47.1434,7.8683
3309,Kernenried,Canton de Berne,BE,47.0663,7.5498
3315,Kräiligen,Canton de Berne,BE,47.1506,7.5358
3315,Bätterkinden,Canton de Berne,BE,47.1283,7.5262
3324,Mötschwil,Canton de Berne,BE,47.0459,7.569
3324,Hindelbank,Canton de Berne,BE,47.0418,7.5432
3325,Hettiswil b. Hindelbank,Canton de Berne,BE,47.0267,7.5569
3326,Krauchthal,Canton de Berne,BE,47.0041,7.5641
3400,Burgdorf,Canton de Berne,BE,47.0561,7.6184
3401,Burgdorf,Canton de Berne,BE,47.059,7.6279
3412,Heimiswil,Canton de Berne,BE,47.0515,7.6611
3413,Kaltacker,Canton de Berne,BE,47.0751,7.6744
3414,Oberburg,Canton de Berne,BE,47.0202,7.6085
3415,Rüegsauschachen,Canton de Berne,BE,47.0225,7.6568
3415,Hasle b. Burgdorf,Canton de Berne,BE,47.0124,7.6442
3415,Schafhausen im Emmental,Canton de Berne,BE,46.9912,7.6463
3415,Hasle-Rüegsau,Canton de Berne,BE,46.9983,7.6431
3416,Affoltern im Emmental,Canton de Berne,BE,47.0688,7.7255
3417,Rüegsau,Canton de Berne,BE,47.0275,7.6773
3418,Rüegsbach,Canton de Berne,BE,47.0468,7.6991
3419,Biembach im Emmental,Canton de Berne,BE,46.9938,7.6161
3421,Lyssach,Canton de Berne,BE,47.0633,7.5812
3421,Rüti b. Lyssach,Canton de Berne,BE,47.055,7.5822
3421,Lyssach,Canton de Berne,BE,47.0633,7.5812
3422,Rüdtligen,Canton de Berne,BE,47.0855,7.5661
3422,Kirchberg BE,Canton de Berne,BE,47.0846,7.6015
3422,Alchenflüh,Canton de Berne,BE,47.0824,7.5774
3423,Ersigen,Canton de Berne,BE,47.0976,7.6043
3424,Niederösch,Canton de Berne,BE,47.116,7.6153
3424,Oberösch,Canton de Berne,BE,47.1071,7.6106
3425,Willadingen,Canton de Berne,BE,47.147,7.6149
3425,Koppigen,Canton de Berne,BE,47.1359,7.6027
3426,Aefligen,Canton de Berne,BE,47.0966,7.5495
3427,Utzenstorf,Canton de Berne,BE,47.124,7.5635
3428,Wiler b. Utzenstorf,Canton de Berne,BE,47.1529,7.5582
3429,Höchstetten,Canton de Berne,BE,47.1437,7.6334
3429,Hellsau,Canton de Berne,BE,47.1437,7.6483
3432,Lützelflüh-Goldbach,Canton de Berne,BE,47.001,7.6821
3433,Schwanden im Emmental,Canton de Berne,BE,46.9779,7.695
3435,Ramsei,Canton de Berne,BE,46.9994,7.7121
3436,Zollbrück,Canton de Berne,BE,46.9751,7.7663
3437,Rüderswil,Canton de Berne,BE,46.9827,7.7167
3438,Lauperswil,Canton de Berne,BE,46.9603,7.7268
3439,Ranflüh,Canton de Berne,BE,46.9901,7.7472
3452,Grünenmatt,Canton de Berne,BE,47.0149,7.7247
3453,Heimisbach,Canton de Berne,BE,47.0091,7.7838
3454,Sumiswald,Canton de Berne,BE,47.0376,7.7502
3455,Grünen,Canton de Berne,BE,47.0222,7.7391
3456,Trachselwald,Canton de Berne,BE,47.0154,7.7448
3457,Wasen im Emmental,Canton de Berne,BE,47.029,7.8386
3462,Weier im Emmental,Canton de Berne,BE,47.0601,7.7616
3463,Häusernmoos im Emmental,Canton de Berne,BE,47.0806,7.7527
3465,Dürrenroth,Canton de Berne,BE,47.0796,7.7867
3472,Wynigen,Canton de Berne,BE,47.0991,7.6819
3472,Rumendingen,Canton de Berne,BE,47.1054,7.6432
3473,Alchenstorf,Canton de Berne,BE,47.1245,7.6437
3474,Rüedisbach,Canton de Berne,BE,47.1184,7.7028
3534,Signau,Canton de Berne,BE,46.9089,7.7339
3535,Schüpbach,Canton de Berne,BE,46.9292,7.7483
3536,Aeschau,Canton de Berne,BE,46.9041,7.7853
3537,Eggiwil,Canton de Berne,BE,46.8613,7.812
3538,Röthenbach im Emmental,Canton de Berne,BE,46.8574,7.7413
3543,Emmenmatt,Canton de Berne,BE,46.9444,7.7269
3550,Langnau im Emmental,Canton de Berne,BE,46.9333,7.7854
3551,Oberfrittenbach,Canton de Berne,BE,46.9744,7.7959
3552,Bärau,Canton de Berne,BE,46.94,7.8265
3553,Gohl,Canton de Berne,BE,46.9762,7.826
3555,Trubschachen,Canton de Berne,BE,46.9101,7.8523
3556,Trub,Canton de Berne,BE,46.9648,7.8769
3557,Fankhaus (Trub),Canton de Berne,BE,46.9824,7.9244
3618,Süderen,Canton de Berne,BE,46.8198,7.7713
4564,Zielebach,Canton de Berne,BE,47.158,7.573
6197,Schangnau,Canton de Berne,BE,46.8106,7.8871
1595,Clavaleyres,Canton de Berne,BE,46.8976,7.0917
1738,Sangernboden,Canton de Berne,BE,46.6993,7.371
1797,Münchenwiler,Canton de Berne,BE,46.9111,7.1255
3000,Bern 60 UPD,Canton de Berne,BE,46.9476,7.4065
3000,Bern 14,Canton de Berne,BE,46.9476,7.4065
3000,Bern 5,Canton de Berne,BE,46.9476,7.4065
3000,Bern 31,Canton de Berne,BE,46.9476,7.4065
3000,Bern 65,Canton de Berne,BE,46.9476,7.4065
3000,Bern 94,Canton de Berne,BE,46.9476,7.4065
3000,Bern 65 SBB,Canton de Berne,BE,46.9476,7.4065
3000,Bern 13,Canton de Berne,BE,46.9476,7.4065
3000,Bern 8,Canton de Berne,BE,46.9476,7.4065
3000,Bern 6,Canton de Berne,BE,46.9476,7.4065
3000,Bern 22,Canton de Berne,BE,46.9476,7.4065
3000,Bern 16,Canton de Berne,BE,46.9476,7.4065
3000,Bern 15,Canton de Berne,BE,46.9476,7.4065
3000,Bern 9,Canton de Berne,BE,46.9476,7.4065
3000,Bern,Canton de Berne,BE,46.9481,7.4474
3001,Bern,Canton de Berne,BE,46.9481,7.4474
3002,Bern PostFinance,Canton de Berne,BE,46.9476,7.4065
3003,Bern,Canton de Berne,BE,46.9481,7.4474
3004,Bern,Canton de Berne,BE,46.9753,7.45
3005,Bern,Canton de Berne,BE,46.9398,7.4502
3006,Bern,Canton de Berne,BE,46.9462,7.4707
3007,Bern,Canton de Berne,BE,46.9385,7.4339
3008,Bern,Canton de Berne,BE,46.944,7.4156
3010,Bern,Canton de Berne,BE,46.947,7.4237
3011,Bern,Canton de Berne,BE,46.9477,7.4458
3011,Bern,Canton de Berne,BE,46.9477,7.4458
3012,Bern,Canton de Berne,BE,46.9608,7.4262
3013,Bern,Canton de Berne,BE,46.9547,7.4507
3014,Bern,Canton de Berne,BE,46.9635,7.4591
3015,Bern,Canton de Berne,BE,46.9397,7.4841
3018,Bern,Canton de Berne,BE,46.9364,7.3906
3019,Bern,Canton de Berne,BE,46.932,7.348
3020,Bern,Canton de Berne,BE,46.9369,7.3243
3024,Bern,Canton de Berne,BE,46.9481,7.4474
3027,Bern,Canton de Berne,BE,46.9528,7.3844
3029,Bern,Canton de Berne,BE,46.9481,7.4474
3030,Bern,Canton de Berne,BE,46.9481,7.4474
3032,Hinterkappelen,Canton de Berne,BE,46.9673,7.3816
3033,Wohlen b. Bern,Canton de Berne,BE,46.974,7.3512
3034,Murzelen,Canton de Berne,BE,46.9765,7.3104
3037,Herrenschwanden,Canton de Berne,BE,46.9761,7.4179
3038,Kirchlindach,Canton de Berne,BE,47.0016,7.4155
3039,Bern PF OC,Canton de Berne,BE,46.9476,7.4065
3039,Bern PF Operations Center,Canton de Berne,BE,46.9476,7.4065
3040,Bern Verarbeitungszentrum,Canton de Berne,BE,46.9476,7.4065
3040,Bern Verarb.zentr.,Canton de Berne,BE,46.9476,7.4065
3041,Bern UBS,Canton de Berne,BE,46.9476,7.4065
3042,Ortschwaben,Canton de Berne,BE,46.9923,7.3992
3043,Uettligen,Canton de Berne,BE,46.9864,7.3809
3044,Innerberg,Canton de Berne,BE,46.9959,7.3122
3045,Meikirch,Canton de Berne,BE,47.0093,7.3723
3046,Wahlendorf,Canton de Berne,BE,47.0081,7.3342
3047,Bremgarten b. Bern,Canton de Berne,BE,46.9781,7.4355
3048,Worblaufen,Canton de Berne,BE,46.9796,7.4643
3049,Säriswil,Canton de Berne,BE,46.9935,7.3363
3050,Bern Swisscom,Canton de Berne,BE,46.9476,7.4065
3052,Zollikofen,Canton de Berne,BE,46.9959,7.4548
3053,Wiggiswil,Canton de Berne,BE,47.0313,7.4711
3053,Deisswil b. Münchenbuchsee,Canton de Berne,BE,47.0372,7.4533
3053,Münchenbuchsee,Canton de Berne,BE,47.0208,7.445
3053,Diemerswil,Canton de Berne,BE,47.0201,7.4205
3063,Ittigen,Canton de Berne,BE,46.9803,7.4782
3065,Bolligen,Canton de Berne,BE,46.9858,7.5077
3066,Stettlen,Canton de Berne,BE,46.9634,7.5286
3067,Boll,Canton de Berne,BE,46.9613,7.5519
3068,Utzigen,Canton de Berne,BE,46.9667,7.5823
3071,Ostermundigen KATA,Canton de Berne,BE,46.9559,7.4956
3072,Ostermundigen 1,Canton de Berne,BE,46.9559,7.4956
3072,Ostermundigen,Canton de Berne,BE,46.9564,7.4939
3073,Gümligen,Canton de Berne,BE,46.9356,7.5081
3074,Muri b. Bern,Canton de Berne,BE,46.928,7.4885
3075,Vielbringen b. Worb,Canton de Berne,BE,46.9169,7.543
3075,Rüfenacht BE,Canton de Berne,BE,46.928,7.5368
3076,Worb,Canton de Berne,BE,46.9336,7.5618
3077,Enggistein,Canton de Berne,BE,46.9296,7.6004
3078,Richigen,Canton de Berne,BE,46.9171,7.585
3082,Schlosswil,Canton de Berne,BE,46.9113,7.6112
3083,Trimstein,Canton de Berne,BE,46.9029,7.5769
3084,Wabern,Canton de Berne,BE,46.923,7.453
3085,Wabern 2 x Weihnachten,Canton de Berne,BE,46.9043,7.3978
3085,Wabern Weihnachten,Canton de Berne,BE,46.9043,7.3978
3086,Englisberg,Canton de Berne,BE,46.8955,7.4635
3086,Zimmerwald,Canton de Berne,BE,46.8801,7.4616
3087,Niedermuhlern,Canton de Berne,BE,46.8587,7.4579
3088,Oberbütschel,Canton de Berne,BE,46.8409,7.4534
3088,Rüeggisberg,Canton de Berne,BE,46.8241,7.4383
3089,Hinterfultigen,Canton de Berne,BE,46.8391,7.4052
3095,Spiegel b. Bern,Canton de Berne,BE,46.9247,7.4342
3096,Oberbalm,Canton de Berne,BE,46.8655,7.4093
3097,Liebefeld,Canton de Berne,BE,46.9304,7.4192
3098,Schliern b. Köniz,Canton de Berne,BE,46.907,7.4219
3098,Köniz,Canton de Berne,BE,46.916,7.4181
3099,Rüti b. Riggisberg,Canton de Berne,BE,46.7631,7.4568
3110,Münsingen,Canton de Berne,BE,46.8761,7.5607
3111,Tägertschi,Canton de Berne,BE,46.8726,7.5869
3112,Allmendingen b. Bern,Canton de Berne,BE,46.9167,7.5211
3113,Rubigen,Canton de Berne,BE,46.8997,7.545
3114,Wichtrach,Canton de Berne,BE,46.8451,7.5789
3115,Gerzensee,Canton de Berne,BE,46.8463,7.5418
3116,Noflen BE,Canton de Berne,BE,46.8027,7.5449
3116,Mühledorf BE,Canton de Berne,BE,46.8275,7.5303
3116,Kirchdorf BE,Canton de Berne,BE,46.8172,7.5453
3122,Kehrsatz,Canton de Berne,BE,46.9114,7.472
3123,Belp,Canton de Berne,BE,46.8933,7.5077
3124,Belpberg,Canton de Berne,BE,46.8669,7.5211
3125,Toffen,Canton de Berne,BE,46.8593,7.4935
3126,Gelterfingen,Canton de Berne,BE,46.8436,7.516
3126,Kaufdorf,Canton de Berne,BE,46.8397,7.4965
3127,Mühlethurnen,Canton de Berne,BE,46.8159,7.5103
3127,Lohnstorf,Canton de Berne,BE,46.8066,7.5131
3128,Kirchenthurnen,Canton de Berne,BE,46.8243,7.5058
3128,Rümligen,Canton de Berne,BE,46.8287,7.4934
3132,Riggisberg,Canton de Berne,BE,46.8098,7.4675
3144,Gasel,Canton de Berne,BE,46.8971,7.4099
3145,Niederscherli,Canton de Berne,BE,46.8857,7.394
3147,Mittelhäusern,Canton de Berne,BE,46.8724,7.3699
3148,Lanzenhäusern,Canton de Berne,BE,46.8466,7.3629
3150,Schwarzenburg,Canton de Berne,BE,46.811,7.3335
3152,Mamishaus,Canton de Berne,BE,46.8152,7.3801
3153,Rüschegg Gambach,Canton de Berne,BE,46.7726,7.3774
3154,Rüschegg Heubach,Canton de Berne,BE,46.7682,7.4174
3155,Helgisried-Rohrbach,Canton de Berne,BE,46.8109,7.4184
3156,Riffenmatt,Canton de Berne,BE,46.7507,7.3621
3157,Milken,Canton de Berne,BE,46.794,7.3617
3158,Guggisberg,Canton de Berne,BE,46.7591,7.3182
3159,Riedstätt,Canton de Berne,BE,46.7841,7.3218
3172,Niederwangen b. Bern,Canton de Berne,BE,46.9213,7.3786
3173,Oberwangen b. Bern,Canton de Berne,BE,46.9136,7.3568
3174,Thörishaus,Canton de Berne,BE,46.8967,7.35
3176,Neuenegg,Canton de Berne,BE,46.9065,7.2997
3177,Laupen BE,Canton de Berne,BE,46.9105,7.2433
3179,Kriechenwil,Canton de Berne,BE,46.9112,7.2159
3183,Albligen,Canton de Berne,BE,46.8486,7.3229
3202,Frauenkappelen,Canton de Berne,BE,46.9556,7.3319
3203,Mühleberg,Canton de Berne,BE,46.9618,7.2718
3204,Rosshäusern,Canton de Berne,BE,46.9313,7.2759
3205,Gümmenen,Canton de Berne,BE,46.9431,7.2526
3206,Biberen,Canton de Berne,BE,46.9375,7.2128
3206,Gammen,Canton de Berne,BE,46.9215,7.2264
3206,Ferenbalm,Canton de Berne,BE,46.9551,7.2148
3206,Rizenbach,Canton de Berne,BE,46.9489,7.2259
3207,Wileroltigen,Canton de Berne,BE,46.9709,7.238
3207,Golaten,Canton de Berne,BE,46.9867,7.2393
3208,Gurbrü,Canton de Berne,BE,46.9654,7.2145
3302,Moosseedorf,Canton de Berne,BE,47.0101,7.4845
3303,Münchringen,Canton de Berne,BE,47.0484,7.5249
3303,Jegenstorf,Canton de Berne,BE,47.0522,7.5036
3303,Zuzwil BE,Canton de Berne,BE,47.0498,7.4673
3303,Ballmoos,Canton de Berne,BE,47.0409,7.4753
3305,Scheunen,Canton de Berne,BE,47.0705,7.4549
3305,Iffwil,Canton de Berne,BE,47.0651,7.4771
3306,Etzelkofen,Canton de Berne,BE,47.0835,7.4806
3308,Grafenried,Canton de Berne,BE,47.0784,7.5055
3309,Zauggenried,Canton de Berne,BE,47.0709,7.5322
3312,Fraubrunnen,Canton de Berne,BE,47.0879,7.5386
3313,Büren zum Hof,Canton de Berne,BE,47.0972,7.5116
3314,Schalunen,Canton de Berne,BE,47.1102,7.5257
3317,Mülchi,Canton de Berne,BE,47.1013,7.4761
3317,Limpach,Canton de Berne,BE,47.1102,7.4987
3321,Schönbühl Einkaufszentrum,Canton de Berne,BE,47.0168,7.4839
3321,Schönbühl EKZ,Canton de Berne,BE,47.0168,7.4839
3322,Mattstetten,Canton de Berne,BE,47.0232,7.5205
3322,Urtenen-Schönbühl,Canton de Berne,BE,47.0216,7.4996
3323,Bäriswil BE,Canton de Berne,BE,47.0169,7.532
3434,Obergoldbach,Canton de Berne,BE,46.9585,7.664
3434,Landiswil,Canton de Berne,BE,46.9541,7.6886
3503,Gysenstein,Canton de Berne,BE,46.8935,7.5955
3504,Niederhünigen,Canton de Berne,BE,46.8711,7.6465
3504,Oberhünigen,Canton de Berne,BE,46.8733,7.6693
3506,Grosshöchstetten,Canton de Berne,BE,46.9068,7.6354
3507,Biglen,Canton de Berne,BE,46.9286,7.6288
3508,Arni BE,Canton de Berne,BE,46.9349,7.6601
3510,Freimettigen,Canton de Berne,BE,46.8634,7.6325
3510,Häutligen,Canton de Berne,BE,46.8576,7.6047
3510,Konolfingen,Canton de Berne,BE,46.8813,7.6179
3512,Walkringen,Canton de Berne,BE,46.9491,7.6199
3513,Bigenthal,Canton de Berne,BE,46.9721,7.6345
3531,Oberthal,Canton de Berne,BE,46.9187,7.6835
3532,Zäziwil,Canton de Berne,BE,46.8956,7.6676
3532,Mirchel,Canton de Berne,BE,46.8915,7.6503
3533,Bowil,Canton de Berne,BE,46.8891,7.7009
3629,Kiesen,Canton de Berne,BE,46.8124,7.5794
3629,Jaberg,Canton de Berne,BE,46.8202,7.5657
3629,Oppligen,Canton de Berne,BE,46.8172,7.5966
3671,Herbligen,Canton de Berne,BE,46.8271,7.611
3671,Brenzikofen,Canton de Berne,BE,46.8148,7.6165
3672,Aeschlen b. Oberdiessbach,Canton de Berne,BE,46.8329,7.652
3672,Oberdiessbach,Canton de Berne,BE,46.8426,7.6273
3673,Linden,Canton de Berne,BE,46.8497,7.6867
3674,Bleiken b. Oberdiessbach,Canton de Berne,BE,46.8168,7.6401
3600,Thun,Canton de Berne,BE,46.7554,7.6234
3602,Thun,Canton de Berne,BE,46.7512,7.6217
3603,Thun,Canton de Berne,BE,46.7624,7.5991
3604,Thun,Canton de Berne,BE,46.7403,7.6201
3607,Thun,Canton de Berne,BE,46.7512,7.6217
3608,Thun,Canton de Berne,BE,46.7387,7.5974
3609,Thun,Canton de Berne,BE,46.7512,7.6217
3612,Steffisburg,Canton de Berne,BE,46.7825,7.6336
3613,Steffisburg,Canton de Berne,BE,46.7713,7.6157
3614,Unterlangenegg,Canton de Berne,BE,46.7989,7.6936
3615,Heimenschwand,Canton de Berne,BE,46.821,7.6913
3616,Schwarzenegg,Canton de Berne,BE,46.8,7.7343
3617,Fahrni b. Thun,Canton de Berne,BE,46.7978,7.6549
3619,Eriz,Canton de Berne,BE,46.7805,7.8048
3619,Innereriz,Canton de Berne,BE,46.7883,7.8239
3622,Homberg b. Thun,Canton de Berne,BE,46.7764,7.6833
3623,Buchen BE,Canton de Berne,BE,46.7821,7.7084
3623,Teuffenthal b. Thun,Canton de Berne,BE,46.7669,7.7192
3623,Horrenbach,Canton de Berne,BE,46.7775,7.7467
3624,Goldiwil (Thun),Canton de Berne,BE,46.7614,7.6654
3624,Schwendibach,Canton de Berne,BE,46.7699,7.661
3625,Heiligenschwendi,Canton de Berne,BE,46.752,7.6822
3626,Hünibach,Canton de Berne,BE,46.7477,7.6487
3627,Heimberg,Canton de Berne,BE,46.7944,7.6032
3628,Uttigen,Canton de Berne,BE,46.795,7.5732
3631,Höfen b. Thun,Canton de Berne,BE,46.7225,7.5666
3632,Niederstocken,Canton de Berne,BE,46.7021,7.5712
3632,Oberstocken,Canton de Berne,BE,46.7068,7.5502
3633,Amsoldingen,Canton de Berne,BE,46.7261,7.5854
3634,Thierachern,Canton de Berne,BE,46.7519,7.5719
3635,Uebeschi,Canton de Berne,BE,46.7395,7.5473
3636,Forst b. Längenbühl,Canton de Berne,BE,46.7647,7.524
3636,Längenbühl,Canton de Berne,BE,46.7579,7.5385
3638,Blumenstein,Canton de Berne,BE,46.7281,7.4955
3638,Pohlern,Canton de Berne,BE,46.7157,7.5229
3645,Zwieselberg,Canton de Berne,BE,46.7097,7.615
3647,Reutigen,Canton de Berne,BE,46.6927,7.6055
3652,Hilterfingen,Canton de Berne,BE,46.7408,7.6628
3653,Oberhofen am Thunersee,Canton de Berne,BE,46.7332,7.6771
3654,Gunten,Canton de Berne,BE,46.7145,7.7023
3655,Sigriswil,Canton de Berne,BE,46.7193,7.7344
3656,Aeschlen ob Gunten,Canton de Berne,BE,46.7216,7.6966
3656,Tschingel ob Gunten,Canton de Berne,BE,46.7257,7.7088
3656,Ringoldswil,Canton de Berne,BE,46.7375,7.6948
3657,Schwanden (Sigriswil),Canton de Berne,BE,46.7443,7.7572
3658,Merligen,Canton de Berne,BE,46.704,7.753
3661,Uetendorf,Canton de Berne,BE,46.775,7.5746
3662,Seftigen,Canton de Berne,BE,46.7904,7.5392
3663,Gurzelen,Canton de Berne,BE,46.7753,7.5357
3664,Burgistein,Canton de Berne,BE,46.792,7.5032
3665,Wattenwil,Canton de Berne,BE,46.7594,7.4929
1657,Abländschen,Canton de Berne,BE,46.5662,7.2768
3766,Boltigen,Canton de Berne,BE,46.6052,7.3582
3770,Zweisimmen,Canton de Berne,BE,46.562,7.3903
3771,Blankenburg,Canton de Berne,BE,46.542,7.4183
3772,St. Stephan,Canton de Berne,BE,46.4964,7.3917
3773,Matten (St. Stephan),Canton de Berne,BE,46.5104,7.4622
3775,Lenk im Simmental,Canton de Berne,BE,46.4251,7.4565
3776,Oeschseite,Canton de Berne,BE,46.5268,7.3277
3777,Saanenmöser,Canton de Berne,BE,46.5157,7.305
3778,Schönried,Canton de Berne,BE,46.52,7.2714
3780,Gstaad,Canton de Berne,BE,46.4707,7.2946
3781,Turbach,Canton de Berne,BE,46.4629,7.3509
3782,Lauenen b. Gstaad,Canton de Berne,BE,46.3981,7.3386
3783,Grund b. Gstaad,Canton de Berne,BE,46.4375,7.2524
